Suit_1,Suit_2,Suit_3,Suit_4,Pr_suit_1,Pr_suit_2,Pr_suit_3,Pr_suit_4,Pr_10_1,Pr_10_2,Pr_10_3,Pr_10_4
5.0,1.0,2.0,0.0,0.153,0.527,0.114,0.205,0.88,0.67,0.622,0.505
5.0,1.0,2.0,1.0,0.145,0.513,0.145,0.196,0.865,0.64,0.622,0.561
5.0,1.0,2.0,2.0,0.135,0.494,0.185,0.185,0.848,0.609,0.622,0.622
5.0,1.0,2.0,3.0,0.124,0.467,0.237,0.172,0.831,0.576,0.622,0.687
5.0,1.0,2.0,4.0,0.11,0.431,0.303,0.155,0.811,0.544,0.622,0.754
5.0,1.0,2.0,5.0,0.095,0.384,0.384,0.136,0.792,0.514,0.622,0.821
5.0,1.0,3.0,0.0,0.141,0.497,0.104,0.258,0.868,0.647,0.687,0.505
5.0,1.0,3.0,1.0,0.133,0.484,0.133,0.249,0.851,0.613,0.687,0.561
5.0,1.0,3.0,2.0,0.124,0.467,0.172,0.237,0.831,0.576,0.687,0.622
5.0,1.0,3.0,3.0,0.113,0.443,0.222,0.222,0.808,0.538,0.687,0.687
5.0,1.0,3.0,4.0,0.1,0.41,0.286,0.203,0.783,0.5,0.687,0.754
5.0,1.0,3.0,5.0,0.086,0.367,0.367,0.179,0.756,0.463,0.687,0.821
5.0,1.0,4.0,0.0,0.127,0.456,0.092,0.324,0.857,0.625,0.754,0.505
5.0,1.0,4.0,1.0,0.119,0.446,0.119,0.315,0.836,0.586,0.754,0.561
5.0,1.0,4.0,2.0,0.11,0.431,0.155,0.303,0.811,0.544,0.754,0.622
5.0,1.0,4.0,3.0,0.1,0.41,0.203,0.286,0.783,0.5,0.754,0.687
5.0,1.0,4.0,4.0,0.088,0.382,0.265,0.265,0.75,0.455,0.754,0.754
5.0,1.0,4.0,5.0,0.075,0.344,0.344,0.237,0.714,0.41,0.754,0.821
5.0,1.0,5.0,0.0,0.11,0.405,0.079,0.405,0.846,0.604,0.821,0.505
5.0,1.0,5.0,1.0,0.103,0.397,0.103,0.397,0.821,0.561,0.821,0.561
5.0,1.0,5.0,2.0,0.095,0.384,0.136,0.384,0.792,0.514,0.821,0.622
5.0,1.0,5.0,3.0,0.086,0.367,0.179,0.367,0.756,0.463,0.821,0.687
5.0,1.0,5.0,4.0,0.075,0.344,0.237,0.344,0.714,0.41,0.821,0.754
5.0,1.0,5.0,5.0,0.064,0.312,0.312,0.312,0.667,0.357,0.821,0.821
5.0,2.0,0.0,0.0,0.215,0.543,0.121,0.121,0.9,0.763,0.458,0.458
5.0,2.0,0.0,1.0,0.205,0.527,0.153,0.114,0.89,0.743,0.458,0.514
5.0,2.0,0.0,2.0,0.194,0.506,0.194,0.105,0.88,0.723,0.458,0.576
5.0,2.0,0.0,3.0,0.18,0.478,0.246,0.095,0.868,0.702,0.458,0.644
5.0,2.0,0.0,4.0,0.164,0.44,0.312,0.084,0.857,0.682,0.458,0.717
5.0,2.0,0.0,5.0,0.143,0.392,0.392,0.072,0.846,0.663,0.458,0.792
5.0,2.0,1.0,0.0,0.205,0.527,0.114,0.153,0.89,0.743,0.514,0.458
5.0,2.0,1.0,1.0,0.196,0.513,0.145,0.145,0.878,0.72,0.514,0.514
5.0,2.0,1.0,2.0,0.185,0.494,0.185,0.135,0.865,0.696,0.514,0.576
5.0,2.0,1.0,3.0,0.172,0.467,0.237,0.124,0.851,0.671,0.514,0.644
5.0,2.0,1.0,4.0,0.155,0.431,0.303,0.11,0.836,0.646,0.514,0.717
5.0,2.0,1.0,5.0,0.136,0.384,0.384,0.095,0.821,0.622,0.514,0.792
5.0,2.0,2.0,0.0,0.194,0.506,0.105,0.194,0.88,0.723,0.576,0.458
5.0,2.0,2.0,1.0,0.185,0.494,0.135,0.185,0.865,0.696,0.576,0.514
5.0,2.0,2.0,2.0,0.175,0.476,0.175,0.175,0.848,0.667,0.576,0.576
5.0,2.0,2.0,3.0,0.161,0.451,0.226,0.161,0.831,0.636,0.576,0.644
5.0,2.0,2.0,4.0,0.146,0.418,0.291,0.146,0.811,0.606,0.576,0.717
5.0,2.0,2.0,5.0,0.127,0.373,0.373,0.127,0.792,0.576,0.576,0.792
5.0,2.0,3.0,0.0,0.18,0.478,0.095,0.246,0.868,0.702,0.644,0.458
5.0,2.0,3.0,1.0,0.172,0.467,0.124,0.237,0.851,0.671,0.644,0.514
5.0,2.0,3.0,2.0,0.161,0.451,0.161,0.226,0.831,0.636,0.644,0.576
5.0,2.0,3.0,3.0,0.149,0.429,0.211,0.211,0.808,0.6,0.644,0.644
5.0,2.0,3.0,4.0,0.134,0.398,0.275,0.192,0.783,0.562,0.644,0.717
5.0,2.0,3.0,5.0,0.116,0.357,0.357,0.17,0.756,0.525,0.644,0.792
5.0,2.0,4.0,0.0,0.164,0.44,0.084,0.312,0.857,0.682,0.717,0.458
5.0,2.0,4.0,1.0,0.155,0.431,0.11,0.303,0.836,0.646,0.717,0.514
5.0,2.0,4.0,2.0,0.146,0.418,0.146,0.291,0.811,0.606,0.717,0.576
5.0,2.0,4.0,3.0,0.134,0.398,0.192,0.275,0.783,0.562,0.717,0.644
5.0,2.0,4.0,4.0,0.12,0.371,0.255,0.255,0.75,0.517,0.717,0.717
5.0,2.0,4.0,5.0,0.103,0.335,0.335,0.227,0.714,0.472,0.717,0.792
5.0,2.0,5.0,0.0,0.143,0.392,0.072,0.392,0.846,0.663,0.792,0.458
5.0,2.0,5.0,1.0,0.136,0.384,0.095,0.384,0.821,0.622,0.792,0.514
5.0,2.0,5.0,2.0,0.127,0.373,0.127,0.373,0.792,0.576,0.792,0.576
5.0,2.0,5.0,3.0,0.116,0.357,0.17,0.357,0.756,0.525,0.792,0.644
5.0,2.0,5.0,4.0,0.103,0.335,0.227,0.335,0.714,0.472,0.792,0.717
5.0,2.0,5.0,5.0,0.089,0.304,0.304,0.304,0.667,0.417,0.792,0.792
5.0,3.0,0.0,0.0,0.268,0.51,0.111,0.111,0.9,0.811,0.408,0.408
5.0,3.0,0.0,1.0,0.258,0.497,0.141,0.104,0.89,0.794,0.408,0.463
5.0,3.0,0.0,2.0,0.246,0.478,0.18,0.095,0.88,0.777,0.408,0.525
5.0,3.0,0.0,3.0,0.231,0.453,0.231,0.086,0.868,0.759,0.408,0.596
5.0,3.0,0.0,4.0,0.211,0.419,0.295,0.076,0.857,0.741,0.408,0.674
5.0,3.0,0.0,5.0,0.187,0.374,0.374,0.064,0.846,0.724,0.408,0.756
5.0,3.0,1.0,0.0,0.258,0.497,0.104,0.141,0.89,0.794,0.463,0.408
5.0,3.0,1.0,1.0,0.249,0.484,0.133,0.133,0.878,0.774,0.463,0.463
5.0,3.0,1.0,2.0,0.237,0.467,0.172,0.124,0.865,0.753,0.463,0.525
5.0,3.0,1.0,3.0,0.222,0.443,0.222,0.113,0.851,0.731,0.463,0.596
5.0,3.0,1.0,4.0,0.203,0.41,0.286,0.1,0.836,0.708,0.463,0.674
5.0,3.0,1.0,5.0,0.179,0.367,0.367,0.086,0.821,0.687,0.463,0.756
5.0,3.0,2.0,0.0,0.246,0.478,0.095,0.18,0.88,0.777,0.525,0.408
5.0,3.0,2.0,1.0,0.237,0.467,0.124,0.172,0.865,0.753,0.525,0.463
5.0,3.0,2.0,2.0,0.226,0.451,0.161,0.161,0.848,0.727,0.525,0.525
5.0,3.0,2.0,3.0,0.211,0.429,0.211,0.149,0.831,0.7,0.525,0.596
5.0,3.0,2.0,4.0,0.192,0.398,0.275,0.134,0.811,0.672,0.525,0.674
5.0,3.0,2.0,5.0,0.17,0.357,0.357,0.116,0.792,0.644,0.525,0.756
5.0,3.0,3.0,0.0,0.231,0.453,0.086,0.231,0.868,0.759,0.596,0.408
5.0,3.0,3.0,1.0,0.222,0.443,0.113,0.222,0.851,0.731,0.596,0.463
5.0,3.0,3.0,2.0,0.211,0.429,0.149,0.211,0.831,0.7,0.596,0.525
5.0,3.0,3.0,3.0,0.197,0.409,0.197,0.197,0.808,0.667,0.596,0.596
5.0,3.0,3.0,4.0,0.179,0.381,0.261,0.179,0.783,0.632,0.596,0.674
5.0,3.0,3.0,5.0,0.158,0.342,0.342,0.158,0.756,0.596,0.596,0.756
5.0,3.0,4.0,0.0,0.211,0.419,0.076,0.295,0.857,0.741,0.674,0.408
5.0,3.0,4.0,1.0,0.203,0.41,0.1,0.286,0.836,0.708,0.674,0.463
5.0,3.0,4.0,2.0,0.192,0.398,0.134,0.275,0.811,0.672,0.674,0.525
5.0,3.0,4.0,3.0,0.179,0.381,0.179,0.261,0.783,0.632,0.674,0.596
5.0,3.0,4.0,4.0,0.163,0.356,0.241,0.241,0.75,0.588,0.674,0.674
5.0,3.0,4.0,5.0,0.143,0.321,0.321,0.215,0.714,0.543,0.674,0.756
5.0,3.0,5.0,0.0,0.187,0.374,0.064,0.374,0.846,0.724,0.756,0.408
5.0,3.0,5.0,1.0,0.179,0.367,0.086,0.367,0.821,0.687,0.756,0.463
5.0,3.0,5.0,2.0,0.17,0.357,0.116,0.357,0.792,0.644,0.756,0.525
5.0,3.0,5.0,3.0,0.158,0.342,0.158,0.342,0.756,0.596,0.756,0.596
5.0,3.0,5.0,4.0,0.143,0.321,0.215,0.321,0.714,0.543,0.756,0.674
5.0,3.0,5.0,5.0,0.125,0.292,0.292,0.292,0.667,0.488,0.756,0.756
5.0,4.0,0.0,0.0,0.334,0.468,0.099,0.099,0.9,0.857,0.357,0.357
5.0,4.0,0.0,1.0,0.324,0.456,0.127,0.092,0.89,0.844,0.357,0.41
5.0,4.0,0.0,2.0,0.312,0.44,0.164,0.084,0.88,0.83,0.357,0.472
5.0,4.0,0.0,3.0,0.295,0.419,0.211,0.076,0.868,0.815,0.357,0.543
5.0,4.0,0.0,4.0,0.272,0.389,0.272,0.066,0.857,0.8,0.357,0.625
5.0,4.0,0.0,5.0,0.244,0.35,0.35,0.056,0.846,0.786,0.357,0.714
5.0,4.0,1.0,0.0,0.324,0.456,0.092,0.127,0.89,0.844,0.41,0.357
5.0,4.0,1.0,1.0,0.315,0.446,0.119,0.119,0.878,0.828,0.41,0.41
5.0,4.0,1.0,2.0,0.303,0.431,0.155,0.11,0.865,0.81,0.41,0.472
5.0,4.0,1.0,3.0,0.286,0.41,0.203,0.1,0.851,0.792,0.41,0.543
5.0,4.0,1.0,4.0,0.265,0.382,0.265,0.088,0.836,0.773,0.41,0.625
5.0,4.0,1.0,5.0,0.237,0.344,0.344,0.075,0.821,0.754,0.41,0.714
5.0,4.0,2.0,0.0,0.312,0.44,0.084,0.164,0.88,0.83,0.472,0.357
5.0,4.0,2.0,1.0,0.303,0.431,0.11,0.155,0.865,0.81,0.472,0.41
5.0,4.0,2.0,2.0,0.291,0.418,0.146,0.146,0.848,0.789,0.472,0.472
5.0,4.0,2.0,3.0,0.275,0.398,0.192,0.134,0.831,0.766,0.472,0.543
5.0,4.0,2.0,4.0,0.255,0.371,0.255,0.12,0.811,0.741,0.472,0.625
5.0,4.0,2.0,5.0,0.227,0.335,0.335,0.103,0.792,0.717,0.472,0.714
5.0,4.0,3.0,0.0,0.295,0.419,0.076,0.211,0.868,0.815,0.543,0.357
5.0,4.0,3.0,1.0,0.286,0.41,0.1,0.203,0.851,0.792,0.543,0.41
5.0,4.0,3.0,2.0,0.275,0.398,0.134,0.192,0.831,0.766,0.543,0.472
5.0,4.0,3.0,3.0,0.261,0.381,0.179,0.179,0.808,0.737,0.543,0.543
5.0,4.0,3.0,4.0,0.241,0.356,0.241,0.163,0.783,0.706,0.543,0.625
5.0,4.0,3.0,5.0,0.215,0.321,0.321,0.143,0.756,0.674,0.543,0.714
5.0,4.0,4.0,0.0,0.272,0.389,0.066,0.272,0.857,0.8,0.625,0.357
5.0,4.0,4.0,1.0,0.265,0.382,0.088,0.265,0.836,0.773,0.625,0.41
5.0,4.0,4.0,2.0,0.255,0.371,0.12,0.255,0.811,0.741,0.625,0.472
5.0,4.0,4.0,3.0,0.241,0.356,0.163,0.241,0.783,0.706,0.625,0.543
5.0,4.0,4.0,4.0,0.222,0.333,0.222,0.222,0.75,0.667,0.625,0.625
5.0,4.0,4.0,5.0,0.198,0.302,0.302,0.198,0.714,0.625,0.625,0.714
5.0,4.0,5.0,0.0,0.244,0.35,0.056,0.35,0.846,0.786,0.714,0.357
5.0,4.0,5.0,1.0,0.237,0.344,0.075,0.344,0.821,0.754,0.714,0.41
5.0,4.0,5.0,2.0,0.227,0.335,0.103,0.335,0.792,0.717,0.714,0.472
5.0,4.0,5.0,3.0,0.215,0.321,0.143,0.321,0.756,0.674,0.714,0.543
5.0,4.0,5.0,4.0,0.198,0.302,0.198,0.302,0.714,0.625,0.714,0.625
5.0,4.0,5.0,5.0,0.176,0.275,0.275,0.275,0.667,0.571,0.714,0.714
5.0,5.0,0.0,0.0,0.414,0.414,0.086,0.086,0.9,0.9,0.308,0.308
5.0,5.0,0.0,1.0,0.405,0.405,0.11,0.079,0.89,0.89,0.308,0.357
5.0,5.0,0.0,2.0,0.392,0.392,0.143,0.072,0.88,0.88,0.308,0.417
5.0,5.0,0.0,3.0,0.374,0.374,0.187,0.064,0.868,0.868,0.308,0.488
5.0,5.0,0.0,4.0,0.35,0.35,0.244,0.056,0.857,0.857,0.308,0.571
5.0,5.0,0.0,5.0,0.318,0.318,0.318,0.047,0.846,0.846,0.308,0.667
5.0,5.0,1.0,0.0,0.405,0.405,0.079,0.11,0.89,0.89,0.357,0.308
5.0,5.0,1.0,1.0,0.397,0.397,0.103,0.103,0.878,0.878,0.357,0.357
5.0,5.0,1.0,2.0,0.384,0.384,0.136,0.095,0.865,0.865,0.357,0.417
5.0,5.0,1.0,3.0,0.367,0.367,0.179,0.086,0.851,0.851,0.357,0.488
5.0,5.0,1.0,4.0,0.344,0.344,0.237,0.075,0.836,0.836,0.357,0.571
5.0,5.0,1.0,5.0,0.312,0.312,0.312,0.064,0.821,0.821,0.357,0.667
5.0,5.0,2.0,0.0,0.392,0.392,0.072,0.143,0.88,0.88,0.417,0.308
5.0,5.0,2.0,1.0,0.384,0.384,0.095,0.136,0.865,0.865,0.417,0.357
5.0,5.0,2.0,2.0,0.373,0.373,0.127,0.127,0.848,0.848,0.417,0.417
5.0,5.0,2.0,3.0,0.357,0.357,0.17,0.116,0.831,0.831,0.417,0.488
5.0,5.0,2.0,4.0,0.335,0.335,0.227,0.103,0.811,0.811,0.417,0.571
5.0,5.0,2.0,5.0,0.304,0.304,0.304,0.089,0.792,0.792,0.417,0.667
5.0,5.0,3.0,0.0,0.374,0.374,0.064,0.187,0.868,0.868,0.488,0.308
5.0,5.0,3.0,1.0,0.367,0.367,0.086,0.179,0.851,0.851,0.488,0.357
5.0,5.0,3.0,2.0,0.357,0.357,0.116,0.17,0.831,0.831,0.488,0.417
5.0,5.0,3.0,3.0,0.342,0.342,0.158,0.158,0.808,0.808,0.488,0.488
5.0,5.0,3.0,4.0,0.321,0.321,0.215,0.143,0.783,0.783,0.488,0.571
5.0,5.0,3.0,5.0,0.292,0.292,0.292,0.125,0.756,0.756,0.488,0.667
5.0,5.0,4.0,0.0,0.35,0.35,0.056,0.244,0.857,0.857,0.571,0.308
5.0,5.0,4.0,1.0,0.344,0.344,0.075,0.237,0.836,0.836,0.571,0.357
5.0,5.0,4.0,2.0,0.335,0.335,0.103,0.227,0.811,0.811,0.571,0.417
5.0,5.0,4.0,3.0,0.321,0.321,0.143,0.215,0.783,0.783,0.571,0.488
5.0,5.0,4.0,4.0,0.302,0.302,0.198,0.198,0.75,0.75,0.571,0.571
5.0,5.0,4.0,5.0,0.275,0.275,0.275,0.176,0.714,0.714,0.571,0.667
5.0,5.0,5.0,0.0,0.318,0.318,0.047,0.318,0.846,0.846,0.667,0.308
5.0,5.0,5.0,1.0,0.312,0.312,0.064,0.312,0.821,0.821,0.667,0.357
5.0,5.0,5.0,2.0,0.304,0.304,0.089,0.304,0.792,0.792,0.667,0.417
5.0,5.0,5.0,3.0,0.292,0.292,0.125,0.292,0.756,0.756,0.667,0.488
5.0,5.0,5.0,4.0,0.275,0.275,0.176,0.275,0.714,0.714,0.667,0.571
5.0,5.0,5.0,5.0,0.25,0.25,0.25,0.25,0.667,0.667,0.667,0.667
6.0,0.0,0.0,0.0,0.109,0.673,0.109,0.109,0.938,0.667,0.531,0.531
6.0,0.0,0.0,1.0,0.103,0.657,0.137,0.103,0.931,0.643,0.531,0.586
6.0,0.0,0.0,2.0,0.097,0.635,0.172,0.097,0.924,0.619,0.531,0.646
6.0,0.0,0.0,3.0,0.089,0.604,0.218,0.089,0.917,0.595,0.531,0.708
6.0,0.0,0.0,4.0,0.08,0.563,0.276,0.08,0.909,0.571,0.531,0.773
6.0,0.0,0.0,5.0,0.071,0.509,0.349,0.071,0.902,0.55,0.531,0.836
6.0,0.0,0.0,6.0,0.059,0.441,0.441,0.059,0.895,0.531,0.531,0.895
6.0,0.0,1.0,0.0,0.103,0.657,0.103,0.137,0.931,0.643,0.586,0.531
6.0,0.0,1.0,1.0,0.097,0.642,0.13,0.13,0.923,0.615,0.586,0.586
6.0,0.0,1.0,2.0,0.091,0.621,0.165,0.123,0.914,0.587,0.586,0.646
6.0,0.0,1.0,3.0,0.083,0.592,0.211,0.114,0.905,0.559,0.586,0.708
6.0,0.0,1.0,4.0,0.075,0.553,0.269,0.104,0.895,0.531,0.586,0.773
6.0,0.0,1.0,5.0,0.065,0.501,0.342,0.092,0.885,0.505,0.586,0.836
6.0,0.0,1.0,6.0,0.054,0.434,0.434,0.078,0.875,0.483,0.586,0.895
6.0,0.0,2.0,0.0,0.097,0.635,0.097,0.172,0.924,0.619,0.646,0.531
6.0,0.0,2.0,1.0,0.091,0.621,0.123,0.165,0.914,0.587,0.646,0.586
6.0,0.0,2.0,2.0,0.084,0.602,0.157,0.157,0.903,0.554,0.646,0.646
6.0,0.0,2.0,3.0,0.076,0.575,0.201,0.147,0.891,0.521,0.646,0.708
6.0,0.0,2.0,4.0,0.068,0.538,0.259,0.135,0.878,0.489,0.646,0.773
6.0,0.0,2.0,5.0,0.059,0.489,0.332,0.12,0.864,0.458,0.646,0.836
6.0,0.0,2.0,6.0,0.049,0.425,0.425,0.102,0.85,0.43,0.646,0.895
6.0,0.0,3.0,0.0,0.089,0.604,0.089,0.218,0.917,0.595,0.708,0.531
6.0,0.0,3.0,1.0,0.083,0.592,0.114,0.211,0.905,0.559,0.708,0.586
6.0,0.0,3.0,2.0,0.076,0.575,0.147,0.201,0.891,0.521,0.708,0.646
6.0,0.0,3.0,3.0,0.069,0.551,0.19,0.19,0.875,0.483,0.708,0.708
6.0,0.0,3.0,4.0,0.061,0.517,0.246,0.176,0.857,0.444,0.708,0.773
6.0,0.0,3.0,5.0,0.052,0.471,0.319,0.158,0.838,0.408,0.708,0.836
6.0,0.0,3.0,6.0,0.043,0.411,0.411,0.136,0.818,0.375,0.708,0.895
6.0,0.0,4.0,0.0,0.08,0.563,0.08,0.276,0.909,0.571,0.773,0.531
6.0,0.0,4.0,1.0,0.075,0.553,0.104,0.269,0.895,0.531,0.773,0.586
6.0,0.0,4.0,2.0,0.068,0.538,0.135,0.259,0.878,0.489,0.773,0.646
6.0,0.0,4.0,3.0,0.061,0.517,0.176,0.246,0.857,0.444,0.773,0.708
6.0,0.0,4.0,4.0,0.053,0.487,0.23,0.23,0.833,0.4,0.773,0.773
6.0,0.0,4.0,5.0,0.045,0.446,0.301,0.208,0.806,0.357,0.773,0.836
6.0,0.0,4.0,6.0,0.036,0.391,0.391,0.181,0.778,0.318,0.773,0.895
6.0,0.0,5.0,0.0,0.071,0.509,0.071,0.349,0.902,0.55,0.836,0.531
6.0,0.0,5.0,1.0,0.065,0.501,0.092,0.342,0.885,0.505,0.836,0.586
6.0,0.0,5.0,2.0,0.059,0.489,0.12,0.332,0.864,0.458,0.836,0.646
6.0,0.0,5.0,3.0,0.052,0.471,0.158,0.319,0.838,0.408,0.836,0.708
6.0,0.0,5.0,4.0,0.045,0.446,0.208,0.301,0.806,0.357,0.836,0.773
6.0,0.0,5.0,5.0,0.037,0.411,0.276,0.276,0.769,0.308,0.836,0.836
6.0,0.0,5.0,6.0,0.03,0.364,0.364,0.243,0.727,0.262,0.836,0.895
6.0,0.0,6.0,0.0,0.059,0.441,0.059,0.441,0.895,0.531,0.895,0.531
6.0,0.0,6.0,1.0,0.054,0.434,0.078,0.434,0.875,0.483,0.895,0.586
6.0,0.0,6.0,2.0,0.049,0.425,0.102,0.425,0.85,0.43,0.895,0.646
6.0,0.0,6.0,3.0,0.043,0.411,0.136,0.411,0.818,0.375,0.895,0.708
6.0,0.0,6.0,4.0,0.036,0.391,0.181,0.391,0.778,0.318,0.895,0.773
6.0,0.0,6.0,5.0,0.03,0.364,0.243,0.364,0.727,0.262,0.895,0.836
6.0,0.0,6.0,6.0,0.023,0.326,0.326,0.326,0.667,0.211,0.895,0.895
6.0,1.0,0.0,0.0,0.137,0.657,0.103,0.103,0.938,0.714,0.483,0.483
6.0,1.0,0.0,1.0,0.13,0.642,0.13,0.097,0.931,0.692,0.483,0.538
6.0,1.0,0.0,2.0,0.123,0.621,0.165,0.091,0.924,0.67,0.483,0.6
6.0,1.0,0.0,3.0,0.114,0.592,0.211,0.083,0.917,0.647,0.483,0.667
6.0,1.0,0.0,4.0,0.104,0.553,0.269,0.075,0.909,0.625,0.483,0.737
6.0,1.0,0.0,5.0,0.092,0.501,0.342,0.065,0.902,0.604,0.483,0.808
6.0,1.0,0.0,6.0,0.078,0.434,0.434,0.054,0.895,0.586,0.483,0.875
6.0,1.0,1.0,0.0,0.13,0.642,0.097,0.13,0.931,0.692,0.538,0.483
6.0,1.0,1.0,1.0,0.124,0.629,0.124,0.124,0.923,0.667,0.538,0.538
6.0,1.0,1.0,2.0,0.116,0.609,0.158,0.116,0.914,0.64,0.538,0.6
6.0,1.0,1.0,3.0,0.107,0.582,0.203,0.107,0.905,0.613,0.538,0.667
6.0,1.0,1.0,4.0,0.097,0.544,0.261,0.097,0.895,0.586,0.538,0.737
6.0,1.0,1.0,5.0,0.085,0.494,0.335,0.085,0.885,0.561,0.538,0.808
6.0,1.0,1.0,6.0,0.072,0.428,0.428,0.072,0.875,0.538,0.538,0.875
6.0,1.0,2.0,0.0,0.123,0.621,0.091,0.165,0.924,0.67,0.6,0.483
6.0,1.0,2.0,1.0,0.116,0.609,0.116,0.158,0.914,0.64,0.6,0.538
6.0,1.0,2.0,2.0,0.109,0.591,0.15,0.15,0.903,0.609,0.6,0.6
6.0,1.0,2.0,3.0,0.1,0.566,0.194,0.14,0.891,0.576,0.6,0.667
6.0,1.0,2.0,4.0,0.09,0.531,0.252,0.128,0.878,0.544,0.6,0.737
6.0,1.0,2.0,5.0,0.078,0.483,0.326,0.113,0.864,0.514,0.6,0.808
6.0,1.0,2.0,6.0,0.065,0.419,0.419,0.096,0.85,0.486,0.6,0.875
6.0,1.0,3.0,0.0,0.114,0.592,0.083,0.211,0.917,0.647,0.667,0.483
6.0,1.0,3.0,1.0,0.107,0.582,0.107,0.203,0.905,0.613,0.667,0.538
6.0,1.0,3.0,2.0,0.1,0.566,0.14,0.194,0.891,0.576,0.667,0.6
6.0,1.0,3.0,3.0,0.091,0.543,0.183,0.183,0.875,0.538,0.667,0.667
6.0,1.0,3.0,4.0,0.081,0.511,0.239,0.168,0.857,0.5,0.667,0.737
6.0,1.0,3.0,5.0,0.07,0.466,0.313,0.151,0.838,0.463,0.667,0.808
6.0,1.0,3.0,6.0,0.058,0.406,0.406,0.129,0.818,0.429,0.667,0.875
6.0,1.0,4.0,0.0,0.104,0.553,0.075,0.269,0.909,0.625,0.737,0.483
6.0,1.0,4.0,1.0,0.097,0.544,0.097,0.261,0.895,0.586,0.737,0.538
6.0,1.0,4.0,2.0,0.09,0.531,0.128,0.252,0.878,0.544,0.737,0.6
6.0,1.0,4.0,3.0,0.081,0.511,0.168,0.239,0.857,0.5,0.737,0.667
6.0,1.0,4.0,4.0,0.072,0.482,0.223,0.223,0.833,0.455,0.737,0.737
6.0,1.0,4.0,5.0,0.061,0.442,0.295,0.202,0.806,0.41,0.737,0.808
6.0,1.0,4.0,6.0,0.05,0.388,0.388,0.175,0.778,0.368,0.737,0.875
6.0,1.0,5.0,0.0,0.092,0.501,0.065,0.342,0.902,0.604,0.808,0.483
6.0,1.0,5.0,1.0,0.085,0.494,0.085,0.335,0.885,0.561,0.808,0.538
6.0,1.0,5.0,2.0,0.078,0.483,0.113,0.326,0.864,0.514,0.808,0.6
6.0,1.0,5.0,3.0,0.07,0.466,0.151,0.313,0.838,0.463,0.808,0.667
6.0,1.0,5.0,4.0,0.061,0.442,0.202,0.295,0.806,0.41,0.808,0.737
6.0,1.0,5.0,5.0,0.052,0.408,0.27,0.27,0.769,0.357,0.808,0.808
6.0,1.0,5.0,6.0,0.042,0.36,0.36,0.238,0.727,0.308,0.808,0.875
6.0,1.0,6.0,0.0,0.078,0.434,0.054,0.434,0.895,0.586,0.875,0.483
6.0,1.0,6.0,1.0,0.072,0.428,0.072,0.428,0.875,0.538,0.875,0.538
6.0,1.0,6.0,2.0,0.065,0.419,0.096,0.419,0.85,0.486,0.875,0.6
6.0,1.0,6.0,3.0,0.058,0.406,0.129,0.406,0.818,0.429,0.875,0.667
6.0,1.0,6.0,4.0,0.05,0.388,0.175,0.388,0.778,0.368,0.875,0.737
6.0,1.0,6.0,5.0,0.042,0.36,0.238,0.36,0.727,0.308,0.875,0.808
6.0,1.0,6.0,6.0,0.033,0.322,0.322,0.322,0.667,0.25,0.875,0.875
6.0,2.0,0.0,0.0,0.172,0.635,0.097,0.097,0.938,0.763,0.43,0.43
6.0,2.0,0.0,1.0,0.165,0.621,0.123,0.091,0.931,0.743,0.43,0.486
6.0,2.0,0.0,2.0,0.157,0.602,0.157,0.084,0.924,0.723,0.43,0.548
6.0,2.0,0.0,3.0,0.147,0.575,0.201,0.076,0.917,0.702,0.43,0.618
6.0,2.0,0.0,4.0,0.135,0.538,0.259,0.068,0.909,0.682,0.43,0.694
6.0,2.0,0.0,5.0,0.12,0.489,0.332,0.059,0.902,0.663,0.43,0.773
6.0,2.0,0.0,6.0,0.102,0.425,0.425,0.049,0.895,0.646,0.43,0.85
6.0,2.0,1.0,0.0,0.165,0.621,0.091,0.123,0.931,0.743,0.486,0.43
6.0,2.0,1.0,1.0,0.158,0.609,0.116,0.116,0.923,0.72,0.486,0.486
6.0,2.0,1.0,2.0,0.15,0.591,0.15,0.109,0.914,0.696,0.486,0.548
6.0,2.0,1.0,3.0,0.14,0.566,0.194,0.1,0.905,0.671,0.486,0.618
6.0,2.0,1.0,4.0,0.128,0.531,0.252,0.09,0.895,0.646,0.486,0.694
6.0,2.0,1.0,5.0,0.113,0.483,0.326,0.078,0.885,0.622,0.486,0.773
6.0,2.0,1.0,6.0,0.096,0.419,0.419,0.065,0.875,0.6,0.486,0.85
6.0,2.0,2.0,0.0,0.157,0.602,0.084,0.157,0.924,0.723,0.548,0.43
6.0,2.0,2.0,1.0,0.15,0.591,0.109,0.15,0.914,0.696,0.548,0.486
6.0,2.0,2.0,2.0,0.142,0.575,0.142,0.142,0.903,0.667,0.548,0.548
6.0,2.0,2.0,3.0,0.131,0.552,0.185,0.131,0.891,0.636,0.548,0.618
6.0,2.0,2.0,4.0,0.119,0.519,0.243,0.119,0.878,0.606,0.548,0.694
6.0,2.0,2.0,5.0,0.105,0.473,0.317,0.105,0.864,0.576,0.548,0.773
6.0,2.0,2.0,6.0,0.088,0.412,0.412,0.088,0.85,0.548,0.548,0.85
6.0,2.0,3.0,0.0,0.147,0.575,0.076,0.201,0.917,0.702,0.618,0.43
6.0,2.0,3.0,1.0,0.14,0.566,0.1,0.194,0.905,0.671,0.618,0.486
